Name,Country,Region,Winery,Rating,Price,Year,PriceCategory
The Stump Jump White Blend 2018,Australia,McLaren Vale,d'Arenberg,4.0,8.5,2018.0,Budget
The Olive Grove Chardonnay 2017,Australia,McLaren Vale,d'Arenberg,3.6,13.15,2017.0,Economy
Pioneer Block 21 Bell Block Sauvignon Blanc 2018,New Zealand,Blenheim,Saint Clair,4.0,18.95,2018.0,Economy
Sauvignon Blanc - Chardonnay 2018,South Africa,Walker Bay,Ashbourne,3.6,10.35,2018.0,Economy
Chablis 2018,France,Chablis,Simonnet-Febvre,3.8,19.69,2018.0,Economy
Chardonnay 2018,United States,California,Woodhaven,3.9,7.36,2018.0,Budget
Chablis 2018,France,Chablis,Domaine William Fèvre,3.9,24.99,2018.0,Mid
Pouilly-Fuissé 2017,France,Pouilly-Fuissé,J.A. Ferret,4.1,36.52,2017.0,Mid
Cellar Selection Chardonnay 2016,New Zealand,Hawke's Bay,Sileni Estates,3.4,11.02,2016.0,Economy
Côte des Roses Chardonnay 2018,France,Pays d'Oc,Gérard Bertrand,3.6,10.4,2018.0,Economy
Pouilly-Vinzelles 2016,France,Pouilly-Vinzelles,Joseph Drouhin,3.9,24.01,2016.0,Mid
Kaitui Sauvignon Blanc 2019,Germany,Pfalz,Schneider,4.1,12.9,2019.0,Economy
Condrieu 2017,France,Condrieu,E. Guigal,4.0,37.97,2017.0,Mid
Max Reserva Chardonnay 2018,Chile,Aconcagua Valley,Errazuriz,3.9,13.16,2018.0,Economy
Gran Maestro Appassimento Bianco 2018,Italy,Puglia,Maestro Italiano,3.7,6.9,2018.0,Budget
Chenin Blanc 2019,South Africa,Paarl,Backsberg,3.7,6.5,2019.0,Budget
Chablis Premier Cru 'Montée de Tonnerre' 2016,France,Chablis Premier Cru,Louis Michel & Fils,4.2,36.99,2016.0,Mid
Creative Block 2 2018,South Africa,Stellenbosch,Spier,3.7,14.25,2018.0,Economy
Suadens Campania Bianco 2018,Italy,Campania,Nativ,4.1,13.55,2018.0,Economy
Riesling Scharzhof 2018,Germany,Wiltingen,Egon Müller - Scharzhof,4.1,32.9,2018.0,Mid
Verdejo 2019,Spain,Rueda,Cune (CVNE),3.5,5.61,2019.0,Budget
Riesling Vom Kalkstein Trocken 2018,Germany,Rheinhessen,Wittmann,3.9,17.7,2018.0,Economy
Basa Blanco 2019,Spain,Rueda,Telmo Rodriguez,3.9,7.2,2019.0,Budget
Seleção do Ano Branco 2018,Portugal,Alentejo,Monte da Ravasqueira,3.8,8.4,2018.0,Budget
Fiano Di Avellino Radici 2018,Italy,Fiano de Avellino,Mastroberardino,3.9,10.91,2018.0,Economy
Frascati Secco 2018,Italy,Frascati,Fontana Candida,3.4,6.19,2018.0,Budget
Le Sabbie dell’Etna Bianco 2018,Italy,Etna,Firriato,3.6,13.58,2018.0,Economy
Cirò Bianco 2018,Italy,Cirò,Librandi,3.7,7.69,2018.0,Budget
Terra Montosa Riesling 2017,Germany,Rheingau,Georg Breuer,3.9,19.5,2017.0,Economy
Pinot Bianco Riserva Vorberg 2017,Italy,Südtirol - Alto Adige,Terlan (Terlano),4.1,24.75,2017.0,Mid
Oberhäuser Leistenberg Riesling Kabinett 2018,Germany,Nahe,Dönnhoff,3.9,14.13,2018.0,Economy
Sancerre Blanc 2018,France,Sancerre,Domaine du Nozay,3.8,17.84,2018.0,Economy
Sancerre Blanc 2018,France,Sancerre,Comte Lafond,4.0,28.9,2018.0,Mid
Don Miguel Vineyard La Masía Chardonnay 2017,United States,Russian River Valley,Marimar Estate,4.2,42.99,2017.0,Mid
Mineralschiefer Riesling - Trocken 2018,Germany,Mosel,Grans-Fassian,3.8,12.49,2018.0,Economy
The Straits Sauvignon Blanc 2017,New Zealand,Marlborough,Sileni Estates,3.7,15.39,2017.0,Economy
SL Riesling Trocken 2016,Germany,Mosel,Schloss Lieser,3.7,11.47,2016.0,Economy
Valdelagunde Verdejo 2019,Spain,Rueda,Bodegas Pedro Escudero,4.0,5.75,2019.0,Budget
Classic Series Sauvignon Blanc - Chardonnay 2017,Chile,Central Valley,Viña Maipo,3.3,6.2,2017.0,Budget
Corton-Charlemagne Grand Cru 1999,France,Corton-Charlemagne Grand Cru,Bonneau du Martray,4.2,217.95,1999.0,Luxury
Blanc 2019,France,Vin de France,La Vieille Ferme,3.6,6.4,2019.0,Budget
Litorale Vermentino 2018,Italy,Maremma Toscana,Val delle Rose,3.6,11.05,2018.0,Economy
Albente 2018,Italy,Campania,Feudi di San Gregorio,3.6,5.29,2018.0,Budget
Estate Selection Furmint - Pinot Blanc 2017,Slovenia,Podravje,Puklavec Family Wines,3.7,6.95,2017.0,Budget
Saar Riesling 2018,Germany,Mosel,Van Volxem,3.8,12.5,2018.0,Economy
Spèra 2018,Italy,Vermentino di Gallura,Siddura,3.8,14.13,2018.0,Economy
Gewürztraminer 2018,Italy,Südtirol - Alto Adige,Colterenzio (Schreckbichl),3.8,11.6,2018.0,Economy
Finca Montico 2017,Spain,Rueda,Marqués de Riscal,3.9,15.26,2017.0,Economy
Sauvignon Blanc 2018,Israel,Galilee,Yarden,3.8,11.9,2018.0,Economy
L'Uetta Fiano Puglia 2018,Italy,Puglia,Masca del Tacco,4.1,10.49,2018.0,Economy
Grüner Veltliner Federspiel Terrassen 2019,Austria,Wachau,Domäne Wachau,3.8,9.4,2019.0,Budget
Saluez Le Saboteur 2018,South Africa,Cape South Coast,Luddite,3.9,18.9,2018.0,Economy
Monteoro Vermentino di Gallura Superiore 2018,Italy,Vermentino di Gallura,Sella & Mosca,3.6,12.53,2018.0,Economy
Sauvignon Blanc 2018,Chile,Leyda Valley,Amaral,3.7,8.75,2018.0,Budget
Viura - Tempranillo Blanco 2018,Spain,Rioja,Campo Viejo,3.6,4.6,2018.0,Budget
Zeltinger Sonnenuhr Riesling Kabinett 2016,Germany,Mosel,Markus Molitor,3.7,19.9,2016.0,Economy
Giunco 2018,Italy,Vermentino di Sardegna,Mesa,3.8,13.89,2018.0,Economy
Torrontes 2018,Argentina,Salta,Alamos,3.5,7.31,2018.0,Budget
Douro Reserva Redoma Branco 2018,Portugal,Douro,Niepoort,4.3,33.14,2018.0,Mid
Red Shoulder Ranch Chardonnay 2017,United States,Los Carneros,Shafer,4.2,65.0,2017.0,Premium
Director's Cut Chardonnay 2017,United States,Russian River Valley,Francis Ford Coppola,4.1,32.5,2017.0,Mid
Verdejo Rueda 2019,Spain,Rueda,Ramón Bilbao,3.8,8.21,2019.0,Budget
Chardonnay 2017,United States,Napa Valley,Robert Mondavi,3.7,26.81,2017.0,Mid
Riesling Monopol 2018,Germany,Mosel,Maximin Grünhaus,3.9,10.63,2018.0,Economy
Graves Blanc 2012,France,Graves,Clos Floridène,3.8,22.32,2012.0,Mid
Chardonnay 2019,Chile,Colchagua Valley,Los Vascos,3.5,8.2,2019.0,Budget
Réserve della Contessa 2018,Italy,Südtirol - Alto Adige,Manincor,3.8,15.98,2018.0,Economy
Pinot Grigio 2018,Italy,Südtirol - Alto Adige,Alois Lageder,3.8,11.5,2018.0,Economy
Riesling Kabinett 2018,Germany,Rheingau,Kloster Eberbach,3.6,11.56,2018.0,Economy
Viognier 2018,France,Rhone Valley,Paul Jaboulet Aîné,3.6,7.7,2018.0,Budget
Crozes Hermitage Domaine Mule Blanche 2017,France,Crozes-Hermitage,Paul Jaboulet Aîné,3.9,37.79,2017.0,Mid
Pinot Gris Alsace Réserve Personnelle 2013,France,Alsace,Trimbach,4.1,31.03,2013.0,Mid
Signature Branco 2017,Portugal,Alentejano,Mocho Galego,3.7,8.0,2017.0,Budget
Chardonnay 2016,Australia,Margaret River,Vasse Felix,3.9,34.54,2016.0,Mid
Veneto Custoza 2019,Italy,Veneto,Monte del Frá,4.0,6.6,2019.0,Budget
Zeltinger Sonnenuhr Riesling Spätlese 2014,Germany,Mosel,Markus Molitor,4.0,23.9,2014.0,Mid
Boschen Blanc 2018,South Africa,Western Cape,Boschendal,3.7,7.99,2018.0,Budget
Rioja Blanco 2019,Spain,Rioja,Marqués de Cáceres,3.8,5.25,2019.0,Budget
Albizzia Chardonnay 2018,Italy,Toscana,Frescobaldi,3.7,7.47,2018.0,Budget
Rioja Blanco Barrica 2018,Spain,Rioja,Luis Cañas,3.8,8.5,2018.0,Budget
Deidesheimer Herrgottsacker 2015,Germany,Pfalz,Von Winning,3.9,20.95,2015.0,Mid
Chaminé Branco 2015,Portugal,Alentejano,Cortes de Cima,3.5,13.95,2015.0,Economy
Mâcon-Milly-Lamartine 2015,France,Mâcon-Milly-Lamartine,Les Héritiers du Comte Lafon,3.9,25.92,2015.0,Mid
Finca Valdelagunde Cuveé Especial 2019,Spain,Castilla y León,Bodegas Pedro Escudero,4.0,7.4,2019.0,Budget
Loureiro Dócil 2018,Portugal,Vinho Verde,Niepoort,3.9,8.92,2018.0,Budget
Wien.1 Vienna White Blend 2018,Austria,Niederösterreich,Weingut R&A Pfaffl,3.9,9.99,2018.0,Budget
Sémillon - Chardonnay 2016,Australia,South Australia,Rawson's Retreat,3.4,8.72,2016.0,Budget
Vouvray Classic 2018,France,Vouvray,Marc Brédif,4.0,14.9,2018.0,Economy
Chablis 2017,France,Chablis,Domaine Jean Collet,4.0,15.5,2017.0,Economy
Spitfire Sauvignon Blanc (Small Parcels) 2017,New Zealand,Marlborough,Kim Crawford,4.0,27.04,2017.0,Mid
Rossj-Bass Langhe 2018,Italy,Langhe,Gaja,4.4,62.95,2018.0,Premium
Cuvée Silex Vouvray 2018,France,Vouvray,Vigneau-Chevreau,3.9,13.5,2018.0,Economy
Masseria dei Carmelitani Gavi 2018,Italy,Gavi,Vite Colte,4.0,9.66,2018.0,Budget
Riesling Porphyr 2017,Germany,Nahe,Hexamer,3.9,12.2,2017.0,Economy
Mâcon-Villages 2018,France,Mâcon-Villages,Les Héritiers du Comte Lafon,3.8,18.9,2018.0,Economy
Réserve Spéciale Viognier 2017,France,Pays d'Oc,Gérard Bertrand,3.6,9.56,2017.0,Budget
Montagny 1er Cru La Grande Roche 2018,France,Montagny Premier Cru,Louis Latour,3.9,17.45,2018.0,Economy
Légende (R) Bordeaux Blanc 2017,France,Bordeaux,Barons de Rothschild (Lafite),3.8,12.14,2017.0,Economy
Gewürztraminer Réserve 2018,France,Alsace,Lucien Albrecht,4.0,11.36,2018.0,Economy
Riesling Trocken Blauschiefer 2018,Germany,Mosel,Dr. Loosen,3.8,10.4,2018.0,Economy
Chardonnay Banghoek Reserve 2018,South Africa,Stellenbosch,Delaire Graff,4.0,17.95,2018.0,Economy
Blanc 2017,Spain,Bizkaiko Txakolina,Gorka Izagirre,3.6,10.99,2017.0,Economy
Sauvignon Blanc de Purcari 2018,Moldova,South Eastern,Château Purcari,4.0,10.98,2018.0,Economy
Waltraud Riesling 2018,Spain,Penedès,Torres,3.9,11.9,2018.0,Economy
Blanc de Pinot Noir 2018,Germany,Pfalz,Fußer,3.9,7.94,2018.0,Budget
Kiedrich Gräfenberg Riesling Trocken GG 2015,Germany,Rheingau,Robert Weil,4.0,41.87,2015.0,Mid
Douro Guru Branco 2017,Portugal,Douro,Wine & Soul,4.2,25.34,2017.0,Mid
Sauvignon Blanc 2018,South Africa,Stellenbosch,Zonnebloem,3.5,6.9,2018.0,Budget
Riesling Tradition 2018,Germany,Pfalz,Philipp Kuhn,3.8,9.76,2018.0,Budget
Cuvée Terlaner 2018,Italy,Südtirol - Alto Adige,Terlan (Terlano),3.9,16.47,2018.0,Economy
Hermitage Le Chevalier de Sterimberg 2015,France,Hermitage,Paul Jaboulet Aîné,4.2,82.48,2015.0,Premium
Graupert Grauburgunder 2017,Austria,Burgenland,Meinklang,3.8,17.5,2017.0,Economy
Petit Chablis 2018,France,Petit Chablis,Domaine Hamelin,3.9,12.9,2018.0,Economy
Fransola 2012,Spain,Penedès,Torres,4.0,23.79,2012.0,Mid
Schlossberg 2015,Germany,Rheingau,Schloss Vollrads,3.9,33.9,2015.0,Mid
By the Glass Riesling 2018,Germany,Mosel,Villa Huesgen,3.6,8.16,2018.0,Budget
Vigna Kastelaz Gewürztraminer 2016,Italy,Südtirol - Alto Adige,Elena Walch,4.2,31.53,2016.0,Mid
Sauvignon Blanc 2018,France,Pays d'Oc,Paul Mas,3.7,5.64,2018.0,Budget
Vom Lehm Gewürztraminer 2015,Italy,Südtirol - Alto Adige,Castelfeder,3.8,12.48,2015.0,Economy
Zeltinger Sonnenuhr Riesling Spätlese 2015,Germany,Mosel,Markus Molitor,4.0,22.95,2015.0,Mid
Clos de la Coulée de Serrant 2015,France,Savennières-Coulée-de-Serrant,Nicolas Joly,4.2,72.5,2015.0,Premium
Alte Reben Riesling 2015,Germany,Mosel,Van Volxem,4.0,20.95,2015.0,Mid
Schieferterrassen 2017,Germany,Mosel,Heymann-Löwenstein,4.0,18.5,2017.0,Economy
Grüner Veltliner 2018,Austria,Niederösterreich,Weingut Bründlmayer,3.7,10.99,2018.0,Economy
Riesling Kabinett Trocken 2017,Germany,Rheingau,Schloss Vollrads,3.9,13.9,2017.0,Economy
Blanc de Noir Cabernet Sauvignon 2018,China,Ningxia,Château Changyu Moser XV 张裕摩塞尔十五世酒庄,3.5,12.03,2018.0,Economy
Venezia Giulia Pinot Grigio 2017,Italy,Venezia Giulia,Lis Neris,3.8,20.5,2017.0,Mid
Planalto Reserva Douro Branco 2019,Portugal,Douro,Casa Ferreirinha,3.9,8.72,2019.0,Budget
Saint-Véran 2018,France,Saint-Véran,Joseph Drouhin,3.8,16.6,2018.0,Economy
Re Manfredi Basilicata Bianco 2018,Italy,Basilicata,Terre degli Svevi,3.8,8.4,2018.0,Budget
Mâcon-Milly-Lamartine 2016,France,Mâcon-Milly-Lamartine,Les Héritiers du Comte Lafon,3.8,22.5,2016.0,Mid
Parcela 52 Verdejo 2017,Spain,Castilla,Finca Constancia,3.6,8.99,2017.0,Budget
Chablis 2018,France,Chablis,Domaine des Malandes,3.8,16.09,2018.0,Economy
Chardonnay 2017,United States,Napa Valley,Napa Cellars,3.9,22.75,2017.0,Mid
Chardonnay 2019,South Africa,Stellenbosch,Lanzerac,3.9,10.9,2019.0,Economy
Chardonnay Reserve Collection 2018,South Africa,Stellenbosch,Tokara,4.1,25.26,2018.0,Mid
Sauvignon Blanc Organic 2016,Chile,Casablanca Valley,Veramonte,3.5,8.41,2016.0,Budget
Lusco Albariño 2018,Spain,Rías Baixas,Pazos de Lusco,4.0,19.53,2018.0,Economy
Le G de Guiraud Bordeaux Blanc Sec 2018,France,Bordeaux,Château Guiraud,3.9,19.45,2018.0,Economy
Zeltinger Sonnenuhr Riesling Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,16.95,2015.0,Economy
Priara Pinot Grigio 2016,Italy,Friuli-Venezia Giulia,Pradio,3.9,9.7,2016.0,Budget
Sauvignon Blanc 2016,United States,California,Geyser Peak,3.3,10.51,2016.0,Economy
Monte Velho Branco 2019,Portugal,Alentejano,Esporão,3.8,5.8,2019.0,Budget
Sauvignon Touraine 2018,France,Touraine,Domaine de la Chaise,4.0,7.4,2018.0,Budget
Torricella 2016,Italy,Toscana,Ricasoli,3.9,11.9,2016.0,Economy
Zeltinger Sonnenuhr Riesling Spätlese 2016,Germany,Mosel,Markus Molitor,3.9,19.99,2016.0,Economy
Blas Muñoz Chardonnay 2018,Spain,La Mancha,Munoz,4.2,19.01,2018.0,Economy
The Y Series Viognier 2017,Australia,South Australia,Yalumba,3.4,13.82,2017.0,Economy
Sauvignon Blanc Bordeaux 2018,France,Bordeaux,Dourthe N°1,3.6,7.7,2018.0,Budget
Haus Klosterberg Pinot Blanc 2018,Germany,Mosel,Markus Molitor,4.0,9.65,2018.0,Budget
Vinho Verde Loureiro - Alvarinho 2019,Portugal,Minho,Aveleda,3.8,6.99,2019.0,Budget
Chenin Blanc 2018,South Africa,Stellenbosch,Stellenrust,3.7,14.57,2018.0,Economy
Hinter der Burg Grüner Veltliner 2017,Austria,Wachau,Prager,3.9,18.42,2017.0,Economy
Danie de Wet Chardonnay 2015,South Africa,Robertson,De Wetshof,3.9,28.6,2015.0,Mid
Riesling Trocken 2016,Germany,Rheingau,Balthasar Ress,3.8,11.9,2016.0,Economy
Riesling Trocken Blauschiefer 2017,Germany,Mosel,Dr. Loosen,3.7,9.9,2017.0,Budget
Adobe Chardonnay (Reserva) 2019,Chile,Casablanca Valley,Emiliana,3.6,8.45,2019.0,Budget
Diamante Semi-Dulce Bianco 2019,Spain,Rioja,Franco-Espanolas,3.7,6.5,2019.0,Budget
Corton-Charlemagne Grand Cru 2015,France,Corton-Charlemagne Grand Cru,Louis Latour,4.5,116.0,2015.0,Luxury
Kiedrich Klosterberg Riesling Trocken 2017,Germany,Rheingau,Robert Weil,3.9,24.0,2017.0,Mid
Sauvignon Blanc 2017,France,Pays d'Oc,Les Jamelles,3.5,6.25,2017.0,Budget
Chardonnay 2015,United States,Napa Valley,First Press,3.9,19.08,2015.0,Economy
Pinot Grigio 2017,United States,California,Gallo Family Vineyards,3.4,6.31,2017.0,Budget
Otazu Chardonnay 2018,Spain,Otazu,Bodega Otazu,3.9,8.45,2018.0,Budget
Wiener Gemischter Satz 2018,Austria,Wiener Gemischter Satz,Wieninger,3.5,10.9,2018.0,Economy
Grillo 2018,Italy,Terre Siciliane,Zabu,3.5,4.73,2018.0,Budget
Reserva Sauvignon Blanc 2016,Chile,Central Valley,Caliterra,3.5,8.72,2016.0,Budget
Bukettraube 2018,South Africa,Citrusdal Mountain,Cederberg,4.1,13.27,2018.0,Economy
Porcupine Ridge Sauvignon Blanc 2019,South Africa,Franschhoek,Boekenhoutskloof,3.6,8.33,2019.0,Budget
Singing Grüner Veltliner 2018,Austria,Niederösterreich,Laurenz V.,3.8,10.42,2018.0,Economy
Riesling Trocken 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.8,12.4,2018.0,Economy
Sauvignon Blanc 2018,New Zealand,Marlborough,Fernlands,4.1,9.2,2018.0,Budget
Costamolino Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Argiolas,3.9,7.4,2019.0,Budget
Bourgogne Chardonnay 2018,France,Bourgogne,Louis Latour,3.8,13.29,2018.0,Economy
Aconcagua Costa Chardonnay 2014,Chile,Aconcagua Valley,Errazuriz,3.9,22.9,2014.0,Mid
Vernaccia di San Gimignano Blanco 2018,Italy,Vernaccia di San Gimignano,Panizzi,3.9,11.92,2018.0,Economy
Reserva Chardonnay 2017,Chile,Casablanca Valley,Caliterra,3.5,6.52,2017.0,Budget
Sortesele Pinot Grigio Valdadige 2018,Italy,Valdadige,Santi,3.9,8.33,2018.0,Budget
La Jalousie Savennières 2015,France,Savennières,Domaine du Closel - Château des Vaults,4.1,29.15,2015.0,Mid
Riesling Trocken Blauschiefer 2015,Germany,Mosel,Dr. Loosen,3.7,9.7,2015.0,Budget
Estate Chardonnay 2018,Chile,Casablanca Valley,Errazuriz,3.5,8.29,2018.0,Budget
Portillo Chardonnay 2018,Argentina,Uco Valley,Salentein,3.6,8.29,2018.0,Budget
Chardonnay 2017,South Africa,Elgin,Paul Cluver,4.0,18.39,2017.0,Economy
Chablis 2018,France,Chablis,Bernard Defaix,3.9,17.9,2018.0,Economy
White Label Nik Weis Riesling 2018,Germany,Mosel,St. Urbans-Hof,4.0,9.9,2018.0,Budget
Gewürztraminer 2018,Italy,Südtirol - Alto Adige,Tramin,3.7,12.18,2018.0,Economy
Pinot Grigio 2019,New Zealand,Marlborough,The Ned,4.2,12.95,2019.0,Economy
Gran Verano Chardonnay 2018,Chile,Central Valley,Apaltagua,3.4,6.95,2018.0,Budget
Ribolla Gialla 2018,Italy,Friuli Grave,Forchir,3.5,12.58,2018.0,Economy
Colombard - Chardonnay 2018,Australia,South Eastern Australia,Banrock Station,3.7,5.79,2018.0,Budget
Sandstein Riesling Trocken 2018,Germany,Rheinhessen,Gysler,3.7,9.5,2018.0,Budget
Chardonnay 2017,United States,California,Geyser Peak,3.6,10.51,2017.0,Economy
Chardonnay 2017,United States,California,Gnarly Head,3.4,9.65,2017.0,Budget
Bourgogne Chardonnay (La Vignée) 2017,France,Bourgogne,Bouchard Père & Fils,3.7,16.74,2017.0,Economy
Château Grenouilles Chablis Grand Cru 2014,France,Chablis Grand Cru,La Chablisienne,4.2,63.54,2014.0,Premium
Lugana San Benedetto 2019,Italy,Lugana,Zenato,4.1,8.48,2019.0,Budget
Einstern Pinot Blanc 2016,Germany,Mosel,Markus Molitor,4.1,14.43,2016.0,Economy
Sauvignon Blanc - Pinot Grigio 2019,Slovenia,Podravje,Puklavec Family Wines,3.8,7.44,2019.0,Budget
Pouilly-Fumé En Travertin 2018,France,Pouilly-Fumé,Henri Bourgeois,4.0,18.95,2018.0,Economy
Chablis 2018,France,Chablis,Olivier Tricon,4.1,14.55,2018.0,Economy
Alandra Branco 2018,Portugal,Alentejano,Esporão,3.3,4.75,2018.0,Budget
Chardonnay Sonoma Coast 2015,United States,Sonoma Coast,Patz & Hall,4.0,52.0,2015.0,Premium
Les Vieux Clos 2014,France,Savennières,Nicolas Joly,3.7,32.5,2014.0,Mid
Chardonnay 2018,France,Pays d'Oc,Paul Mas,3.7,5.5,2018.0,Budget
Baroness Nadine 2017,South Africa,Western Cape,Rupert & Rothschild,4.1,30.52,2017.0,Mid
Wiener Gemischter Satz 2017,Austria,Wiener Gemischter Satz,Wieninger,3.6,14.29,2017.0,Economy
Chardonnay 2018,Australia,South Eastern Australia,Rawson's Retreat,3.5,7.9,2018.0,Budget
Riesling 2017,United States,Columbia Valley,Eroica,3.9,22.69,2017.0,Mid
Chardonnay 2017,Chile,Aconcagua Valley,Arboleda,3.7,15.5,2017.0,Economy
La Trucha Albariño 2017,Spain,Rías Baixas,Finca Garabelos,4.0,12.5,2017.0,Economy
Vinho Verde Fonte 2019,Portugal,Vinho Verde,Aveleda,4.0,6.45,2019.0,Budget
Minho Alvarinho 2018,Portugal,Minho,Aveleda,3.7,8.24,2018.0,Budget
Sauvignon Blanc 2019,New Zealand,Marlborough,Nautilus,3.9,14.4,2019.0,Economy
Estate Torrontes (Premium) 2018,Argentina,Salta,Alta Vista,3.8,12.5,2018.0,Economy
Sangre de Toro Blanco 2017,Spain,Catalunya,Torres,3.3,8.89,2017.0,Budget
Riesling Trocken 2018,Germany,Rheingau,Künstler,3.8,11.5,2018.0,Economy
Cardellino Chardonnay Alto Adige 2018,Italy,Südtirol - Alto Adige,Elena Walch,3.9,19.29,2018.0,Economy
Medusa Albariño 2017,Spain,Castilla y León,Félix Solís,3.8,8.24,2017.0,Budget
Estate Sauvignon Blanc 2017,Chile,Aconcagua Valley,Errazuriz,3.5,8.25,2017.0,Budget
Eaglehawk Chardonnay 2018,Australia,South Eastern Australia,Wolf Blass,3.2,7.22,2018.0,Budget
Te Koko Sauvignon Blanc 2016,New Zealand,Marlborough,Cloudy Bay,4.2,54.69,2016.0,Premium
Altavilla della Corte Grillo 2018,Italy,Terre Siciliane,Firriato,3.8,10.35,2018.0,Economy
Sauvignon Blanc 2017,South Africa,Citrusdal Mountain,Cederberg,3.9,16.62,2017.0,Economy
Villata Roero Arneis 2018,Italy,Roero,Vite Colte,3.7,9.64,2018.0,Budget
Armador Sauvignon Blanc 2017,Chile,Casablanca Valley,Odfjell,3.6,7.5,2017.0,Budget
Marlborough Sauvignon Blanc 2018,New Zealand,Marlborough,Waipara Hills,4.0,13.95,2018.0,Economy
Pinot Grigio (Selezione) 2018,Italy,Südtirol - Alto Adige,Elena Walch,3.7,13.58,2018.0,Economy
Sauvignon Blanc 2016,Chile,Casablanca Valley,Ritual,3.7,15.69,2016.0,Economy
Puglia I Muri Bianco 2017,Italy,Puglia,Vigneti del Salento,3.7,6.54,2017.0,Budget
Special Cuvée Chardonnay 2015,Chile,Casablanca Valley,Montes Alpha,3.8,18.93,2015.0,Economy
Viognier 2018,France,Pays d'Oc,Les Jamelles,3.6,6.5,2018.0,Budget
Sauvignon Blanc (1685 Series Grande Cuvée) 2019,South Africa,Coastal Region,Boschendal,3.9,9.89,2019.0,Budget
Nova Serra Greco Di Tufo 2018,Italy,Greco di Tufo,Mastroberardino,3.9,10.04,2018.0,Economy
Montunal 2017,Italy,Lombardia,Montonale,3.9,31.19,2017.0,Mid
Chenin Blanc 2017,South Africa,Stellenbosch,Stellenrust,3.7,5.8,2017.0,Budget
Dutton Ranch Chardonnay 2016,United States,Russian River Valley,Patz & Hall,4.1,54.0,2016.0,Premium
Chant des Vignes Jurançon Sec 2017,France,Jurançon,Domaine Cauhapé,3.8,9.83,2017.0,Budget
Cala Reale Vermentino di Sardegna 2018,Italy,Vermentino di Sardegna,Sella & Mosca,3.7,10.66,2018.0,Economy
Kiedrich Gräfenberg Riesling Trocken GG 2014,Germany,Rheingau,Robert Weil,4.0,40.4,2014.0,Mid
Blanc 2018,Spain,Bizkaiko Txakolina,Gorka Izagirre,3.6,12.19,2018.0,Economy
Grillo 2019,Italy,Sicilia,Doppio Passo,3.8,7.34,2019.0,Budget
Les Princes Abbés Riesling Alsace 2016,France,Alsace,Domaines Schlumberger,3.7,11.6,2016.0,Economy
Verdicchio dei Castelli di Jesi 2017,Italy,Verdicchio dei Castelli di Jesi,Azienda Santa Barbara - Stefano Antonucci,3.6,18.9,2017.0,Economy
Kritt Pinot Blanc 2017,France,Alsace,Marc Kreydenweiss,3.9,14.3,2017.0,Economy
Insolia 2017,Italy,Terre Siciliane,Cusumano,3.6,6.73,2017.0,Budget
Chablis (Les Grands Terroirs) 2017,France,Chablis,Samuel Billaud,4.0,24.0,2017.0,Mid
Chardonnay Castel del Monte Pietrabianca 2018,Italy,Castel del Monte,Tormaresca,4.1,19.29,2018.0,Economy
Sauvignon Blanc - Furmint 2017,Slovenia,Podravje,Puklavec Family Wines,3.6,7.44,2017.0,Budget
Les Princes Abbés Pinot Blanc Alsace 2016,France,Alsace,Domaines Schlumberger,4.0,8.9,2016.0,Budget
S'Elegas Nuragus di Cagliari 2018,Italy,Nuragus di Cagliari,Argiolas,3.7,8.9,2018.0,Budget
Sauvignon Winkl 2019,Italy,Südtirol - Alto Adige,Terlan (Terlano),4.1,15.99,2019.0,Economy
Verdejo 2018,Spain,Rueda,Val de Vid,3.9,13.16,2018.0,Economy
Falanghina Serrocielo 2018,Italy,Falanghina del Sannio,Feudi di San Gregorio,3.7,16.7,2018.0,Economy
Douro Redoma Branco 2018,Portugal,Douro,Niepoort,4.1,18.7,2018.0,Economy
Sauvignon Blanc 2019,Spain,Rueda,José Pariente,4.2,11.48,2019.0,Economy
Benefizio Riserva Pomino Bianco 2017,Italy,Pomino,Castello Pomino,4.1,28.27,2017.0,Mid
Primo Bianco 2018,Italy,Vermentino di Sardegna,Mesa,3.5,8.5,2018.0,Budget
Chardonnay 2018,Chile,Central Valley,TerraNoble,3.5,7.04,2018.0,Budget
Rioja Blanco 2018,Spain,Rioja,Vivanco,3.8,8.92,2018.0,Budget
Bordeaux Sauvignon Blanc 2018,France,Bordeaux,Mouton Cadet,3.4,11.36,2018.0,Economy
Rueda Verdejo 2019,Spain,Rueda,Bodega de Bardos,4.0,6.9,2019.0,Budget
Hund Grüner Veltliner Reserve 2018,Austria,Weinviertel,Weingut R&A Pfaffl,3.9,16.32,2018.0,Economy
Oak Cask Chardonnay 2018,Argentina,Mendoza,Trapiche,3.4,7.96,2018.0,Budget
Terroir Series Torrontes 2015,Argentina,Salta,Kaiken,3.7,9.99,2015.0,Budget
Pomino Bianco 2018,Italy,Pomino,Castello Pomino,3.6,13.71,2018.0,Economy
Otto Soave 2016,Italy,Soave,Prà,3.7,11.9,2016.0,Economy
Fiano Di Avellino Pietracalda 2018,Italy,Fiano de Avellino,Feudi di San Gregorio,3.8,21.1,2018.0,Mid
